candidate_id,composite_score,semantic_score,skill_score,structural_score,behavioral_score,current_title,current_company,location,years_of_experience
CAND_0005509,0.6443,0.7301,0.1667,1.0,0.7355,Data Scientist,Ola,"Noida, Uttar Pradesh",6.0
CAND_0037006,0.6442,0.7103,0.4167,1.0,0.457,Civil Engineer,Acme Corp,"Mumbai, Maharashtra",6.5
CAND_0033991,0.6442,0.7203,0.4167,0.85,0.5895,Mechanical Engineer,Wayne Enterprises,"Chennai, Tamil Nadu",7.5
CAND_0083005,0.6441,0.7343,0.4167,0.85,0.5645,Mechanical Engineer,Globex Inc,"Vizag, Andhra Pradesh",5.4
CAND_0051772,0.644,0.732,0.4167,0.85,0.568,Accountant,Hooli,"Kolkata, West Bengal",8.5
CAND_0005510,0.6438,0.7148,0.4167,0.85,0.597,Marketing Manager,Pied Piper,"Bhubaneswar, Odisha",6.2
CAND_0072609,0.6437,0.7086,0.4167,0.85,0.6075,Operations Manager,Globex Inc,"Gurgaon, Haryana",8.9
CAND_0043676,0.6437,0.7384,0.1667,1.0,0.718,Senior Software Engineer (ML),Observe.AI,"Delhi, Delhi",6.1
CAND_0021464,0.6435,0.7357,0.4167,1.0,0.409,Project Manager,Wayne Enterprises,"Delhi, Delhi",8.2
CAND_0010149,0.6435,0.7416,0.1667,1.0,0.7115,ML Engineer,Glance,"Bangalore, Karnataka",6.9
CAND_0035945,0.6434,0.7118,0.4167,1.0,0.4505,Marketing Manager,Initech,"Noida, Uttar Pradesh",8.4
CAND_0072531,0.6434,0.7034,0.3333,1.0,0.5695,Content Writer,Initech,"Mumbai, Maharashtra",5.7
CAND_0031593,0.6434,0.7837,0.3333,0.85,0.579,Search Engineer,Genpact AI,"Kolkata, West Bengal",7.8
CAND_0024990,0.6431,0.7326,0.25,0.85,0.771,Junior ML Engineer,Zoho,"Trivandrum, Kerala",5.2
CAND_0002969,0.643,0.7261,0.3333,1.0,0.5275,Senior Data Engineer,Unacademy,"Noida, Uttar Pradesh",6.9
CAND_0088064,0.6428,0.7347,0.4167,0.85,0.5575,Customer Support,Acme Corp,"Bhubaneswar, Odisha",8.8
CAND_0039977,0.6427,0.7269,0.4167,1.0,0.4205,Civil Engineer,Globex Inc,"Mumbai, Maharashtra",8.9
CAND_0051466,0.6424,0.7311,0.3333,0.85,0.666,AI Research Engineer,Niramai,"Trivandrum, Kerala",5.3
CAND_0077067,0.6423,0.767,0.25,0.85,0.7065,AI Specialist,PolicyBazaar,"Kochi, Kerala",5.4
CAND_0000969,0.6422,0.7539,0.25,0.85,0.729,AI Specialist,Vedantu,"Coimbatore, Tamil Nadu",5.5
CAND_0044445,0.642,0.7172,0.4167,0.85,0.584,Accountant,Globex Inc,"Ahmedabad, Gujarat",6.5
CAND_0038099,0.6419,0.7168,0.3333,0.85,0.6885,Junior ML Engineer,Locobuzz,"Bhubaneswar, Odisha",5.4
CAND_0007052,0.6418,0.7497,0.25,1.0,0.5845,ML Engineer,Unacademy,"Pune, Maharashtra",6.5
CAND_0051793,0.6417,0.7148,0.4167,0.85,0.587,Mechanical Engineer,Dunder Mifflin,"Kochi, Kerala",6.4
CAND_0007351,0.6416,0.7168,0.4167,0.85,0.583,Business Analyst,Hooli,"Vizag, Andhra Pradesh",5.1
CAND_0023396,0.6415,0.7356,0.25,1.0,0.6075,Data Engineer,Initech,"Noida, Uttar Pradesh",7.4
CAND_0029889,0.6414,0.7153,0.4167,1.0,0.4345,Content Writer,Wayne Enterprises,"Mumbai, Maharashtra",7.5
CAND_0064904,0.6413,0.785,0.3333,0.8,0.616,AI Engineer,LinkedIn,"Hyderabad, Telangana",4.9
CAND_0013229,0.6412,0.7282,0.4167,1.0,0.4105,Mechanical Engineer,Hooli,"Delhi, Delhi",5.5
CAND_0020350,0.6411,0.7568,0.25,0.85,0.7185,AI Engineer,Zoho,"Jaipur, Rajasthan",5.8
CAND_0040259,0.6409,0.7297,0.25,1.0,0.615,HR Manager,Wayne Enterprises,"Bangalore, Karnataka",8.8
CAND_0054100,0.6408,0.7356,0.25,0.85,0.754,Junior ML Engineer,Zoho,"Kolkata, West Bengal",6.0
CAND_0096099,0.6407,0.7401,0.4167,0.85,0.5375,Accountant,Acme Corp,"Coimbatore, Tamil Nadu",8.3
CAND_0012918,0.6406,0.7308,0.3333,1.0,0.5075,Project Manager,Globex Inc,"Noida, Uttar Pradesh",8.5
CAND_0033350,0.6406,0.7096,0.3333,0.85,0.6945,Data Scientist,upGrad,"Coimbatore, Tamil Nadu",6.2
CAND_0037944,0.6404,0.7902,0.4167,0.65,0.648,Senior Data Scientist,Vedantu,"Jaipur, Rajasthan",4.9
CAND_0014440,0.6404,0.7928,0.1667,0.85,0.756,Recommendation Systems Engineer,CRED,"Chennai, Tamil Nadu",6.4
CAND_0036778,0.6403,0.7162,0.3333,1.0,0.5315,Marketing Manager,Stark Industries,"Hyderabad, Telangana",9.0
CAND_0056302,0.6403,0.7248,0.3333,1.0,0.5165,Mechanical Engineer,Pied Piper,"Mumbai, Maharashtra",7.8
CAND_0025658,0.6403,0.7257,0.25,1.0,0.619,Marketing Manager,Dunder Mifflin,"Delhi, Delhi",7.6
CAND_0099288,0.6402,0.6878,0.4167,0.85,0.6265,Content Writer,Stark Industries,"Kolkata, West Bengal",7.4
CAND_0069925,0.6402,0.7143,0.3333,1.0,0.5345,Junior ML Engineer,Glance,"Mumbai, Maharashtra",5.3
CAND_0094019,0.6402,0.7268,0.3333,1.0,0.5125,Sales Executive,Hooli,"Delhi, Delhi",5.5
CAND_0012051,0.64,0.7063,0.4167,1.0,0.443,Operations Manager,Hooli,"Hyderabad, Telangana",8.9
CAND_0052169,0.64,0.7251,0.4167,0.8,0.6105,ML Engineer,Flipkart,"Delhi, Delhi",4.1
CAND_0065430,0.6399,0.732,0.3333,0.8,0.702,ML Engineer,Mad Street Den,"Mumbai, Maharashtra",4.4
CAND_0039382,0.6398,0.7156,0.3333,1.0,0.53,Marketing Manager,Initech,"Pune, Maharashtra",7.8
CAND_0049978,0.6396,0.7879,0.25,0.85,0.6565,Senior Software Engineer (ML),Sarvam AI,"Trivandrum, Kerala",6.6
CAND_0049668,0.6394,0.699,0.3333,0.85,0.707,Data Analyst,Razorpay,"Gurgaon, Haryana",6.7
CAND_0017178,0.6394,0.7475,0.25,0.8,0.7765,ML Engineer,Swiggy,"Hyderabad, Telangana",4.2
CAND_0078492,0.6394,0.7655,0.25,0.85,0.695,Recommendation Systems Engineer,Verloop.io,"Kochi, Kerala",5.1
CAND_0025882,0.6394,0.7907,0.1667,0.85,0.755,Senior Software Engineer (ML),Freshworks,"Chennai, Tamil Nadu",5.6
CAND_0094728,0.6393,0.7607,0.3333,0.85,0.5985,AI Specialist,Swiggy,"Chennai, Tamil Nadu",6.5
CAND_0039587,0.6392,0.7253,0.0833,1.0,0.8225,Data Engineer,HCL,"Mumbai, Maharashtra",6.2
CAND_0015057,0.6392,0.7474,0.3333,0.8,0.6715,ML Engineer,Meesho,"Pune, Maharashtra",4.6
CAND_0010202,0.6391,0.7208,0.4167,1.0,0.413,Accountant,Wayne Enterprises,"Hyderabad, Telangana",7.8
CAND_0040178,0.6391,0.7368,0.25,1.0,0.5935,ML Engineer,Meesho,"Pune, Maharashtra",5.0
CAND_0091145,0.639,0.7279,0.4167,1.0,0.4,Project Manager,Acme Corp,"Hyderabad, Telangana",7.6
CAND_0001644,0.639,0.7234,0.3333,1.0,0.5125,Business Analyst,Acme Corp,"Pune, Maharashtra",8.7
CAND_0065514,0.639,0.7087,0.25,1.0,0.6425,ML Engineer,Genpact AI,"Pune, Maharashtra",6.6
CAND_0009024,0.6389,0.7803,0.25,0.85,0.6665,Search Engineer,Google,"Chennai, Tamil Nadu",5.2
CAND_0094943,0.6388,0.7175,0.4167,1.0,0.4175,HR Manager,Pied Piper,"Noida, Uttar Pradesh",5.2
CAND_0072660,0.6388,0.7633,0.3333,0.7,0.7415,Machine Learning Engineer,Unacademy,Berlin,7.1
CAND_0066302,0.6387,0.7033,0.4167,1.0,0.442,Civil Engineer,Initech,"Bangalore, Karnataka",8.9
CAND_0050064,0.6385,0.7224,0.4167,1.0,0.4075,Sales Executive,Hooli,"Delhi, Delhi",5.9
CAND_0026316,0.6385,0.7398,0.4167,0.85,0.527,Customer Support,Hooli,"Gurgaon, Haryana",5.3
CAND_0039152,0.6383,0.7046,0.3333,1.0,0.542,Content Writer,Stark Industries,"Delhi, Delhi",5.2
CAND_0013393,0.6382,0.7554,0.25,1.0,0.5565,ML Engineer,Freshworks,"Bangalore, Karnataka",5.3
CAND_0037883,0.6381,0.7281,0.4167,1.0,0.3955,Mechanical Engineer,Hooli,"Bangalore, Karnataka",6.6
CAND_0000821,0.638,0.6908,0.4167,1.0,0.4605,Mechanical Engineer,Wayne Enterprises,"Pune, Maharashtra",6.9
CAND_0087630,0.638,0.7711,0.3333,0.85,0.574,AI Engineer,Vedantu,"Gurgaon, Haryana",7.2
CAND_0099269,0.6379,0.746,0.25,1.0,0.5715,Data Scientist,BYJU'S,"Noida, Uttar Pradesh",5.5
CAND_0016282,0.6378,0.7243,0.4167,0.85,0.5505,Content Writer,Hooli,"Jaipur, Rajasthan",7.1
CAND_0093401,0.6378,0.7453,0.25,0.85,0.7225,AI Specialist,Haptik,"Kolkata, West Bengal",6.0
CAND_0039754,0.6378,0.828,0.3333,0.45,0.8735,Senior Applied Scientist,Meta,"Indore, Madhya Pradesh",16.2
CAND_0073915,0.6377,0.6907,0.4167,0.85,0.609,Business Analyst,Acme Corp,"Coimbatore, Tamil Nadu",9.0
CAND_0017362,0.6376,0.7206,0.4167,0.85,0.556,Operations Manager,Wayne Enterprises,"Chennai, Tamil Nadu",5.1
CAND_0018202,0.6376,0.7238,0.4167,0.85,0.5505,Civil Engineer,Pied Piper,"Kochi, Kerala",6.6
CAND_0082489,0.6375,0.7387,0.25,1.0,0.582,ML Engineer,InMobi,"Noida, Uttar Pradesh",5.3
CAND_0039905,0.6374,0.7029,0.3333,1.0,0.5405,Content Writer,Hooli,"Delhi, Delhi",6.8
CAND_0095392,0.6374,0.7314,0.4167,1.0,0.386,Marketing Manager,Wayne Enterprises,"Noida, Uttar Pradesh",6.5
CAND_0058327,0.6374,0.7462,0.4167,0.8,0.5605,Customer Support,Acme Corp,"Delhi, Delhi",10.0
CAND_0004008,0.6372,0.7416,0.4167,0.85,0.5175,Civil Engineer,Initech,"Chandigarh, Chandigarh",7.1
CAND_0028793,0.6372,0.7748,0.25,0.85,0.6675,Search Engineer,Google,"Trivandrum, Kerala",7.2
CAND_0005193,0.6371,0.7253,0.1667,1.0,0.708,Senior Software Engineer,Acme Corp,"Hyderabad, Telangana",6.2
CAND_0033310,0.637,0.7005,0.3333,1.0,0.5425,Mechanical Engineer,Pied Piper,"Bangalore, Karnataka",7.6
CAND_0094564,0.637,0.716,0.25,1.0,0.6195,Analytics Engineer,Nykaa,"Noida, Uttar Pradesh",5.1
CAND_0071544,0.637,0.7431,0.25,1.0,0.572,Computer Vision Engineer,Mad Street Den,"Bangalore, Karnataka",5.0
CAND_0056541,0.6368,0.7274,0.4167,0.85,0.54,Sales Executive,Globex Inc,"Ahmedabad, Gujarat",8.3
CAND_0098288,0.6368,0.7332,0.25,1.0,0.5885,Junior ML Engineer,Vedantu,"Mumbai, Maharashtra",6.7
CAND_0030348,0.6368,0.7748,0.3333,0.8,0.6115,Machine Learning Engineer,BYJU'S,"Noida, Uttar Pradesh",4.5
CAND_0049246,0.6367,0.6996,0.4167,1.0,0.4385,Business Analyst,Wayne Enterprises,"Noida, Uttar Pradesh",8.2
CAND_0094165,0.6367,0.7231,0.25,0.85,0.7555,AI Research Engineer,PhonePe,"Chandigarh, Chandigarh",5.8
CAND_0016657,0.6367,0.7664,0.1667,1.0,0.634,AI Research Engineer,PhonePe,"Delhi, Delhi",5.3
CAND_0029825,0.6365,0.7109,0.4167,1.0,0.4175,Marketing Manager,Stark Industries,"Noida, Uttar Pradesh",5.6
CAND_0095619,0.6364,0.7743,0.3333,0.6,0.8105,NLP Engineer,Nykaa,"Mumbai, Maharashtra",15.6
CAND_0018555,0.6363,0.6884,0.25,1.0,0.6645,Backend Engineer,Zoho,"Bangalore, Karnataka",7.6
CAND_0048774,0.6363,0.7227,0.25,1.0,0.6045,Senior Data Engineer,PhonePe,"Noida, Uttar Pradesh",7.1
CAND_0069638,0.6361,0.7552,0.25,0.85,0.6965,Computer Vision Engineer,Swiggy,"Chennai, Tamil Nadu",6.2
CAND_0094400,0.6359,0.7493,0.25,1.0,0.5555,Computer Vision Engineer,Verloop.io,"Hyderabad, Telangana",5.5
CAND_0089381,0.6359,0.7277,0.25,0.85,0.7435,Computer Vision Engineer,Ola,"Vizag, Andhra Pradesh",6.0
CAND_0068843,0.6357,0.6913,0.4167,1.0,0.448,Civil Engineer,Wayne Enterprises,"Delhi, Delhi",5.3
CAND_0049336,0.6357,0.715,0.3333,1.0,0.5105,Sales Executive,Stark Industries,"Noida, Uttar Pradesh",8.6
CAND_0064780,0.6357,0.7152,0.4167,0.85,0.556,Project Manager,Hooli,"Jaipur, Rajasthan",7.0
CAND_0099421,0.6357,0.7444,0.3333,1.0,0.459,Customer Support,Globex Inc,"Hyderabad, Telangana",7.8
CAND_0032270,0.6357,0.7101,0.5,0.65,0.661,Data Scientist,Tech Mahindra,"Vizag, Andhra Pradesh",4.4
CAND_0002876,0.6356,0.6963,0.25,1.0,0.647,Software Engineer,Mindtree,"Noida, Uttar Pradesh",5.7
CAND_0044883,0.6354,0.7931,0.3333,0.7,0.6725,AI Engineer,Mad Street Den,Berlin,6.3
CAND_0023030,0.6353,0.6642,0.25,1.0,0.7015,Content Writer,Dunder Mifflin,"Delhi, Delhi",5.8
CAND_0071939,0.6353,0.7127,0.25,1.0,0.617,Data Scientist,Krutrim,"Pune, Maharashtra",6.4
CAND_0079806,0.6352,0.7355,0.3333,1.0,0.4725,Accountant,Hooli,"Pune, Maharashtra",8.4
CAND_0080589,0.6352,0.739,0.25,1.0,0.5705,Computer Vision Engineer,Niramai,"Mumbai, Maharashtra",5.7
CAND_0015760,0.6352,0.7319,0.4167,0.8,0.5745,AI Research Engineer,InMobi,"Delhi, Delhi",4.4
CAND_0022589,0.6352,0.7666,0.1667,1.0,0.626,Senior Software Engineer,Tech Mahindra,"Delhi, Delhi",6.4
CAND_0099054,0.6351,0.7327,0.4167,1.0,0.3725,Mechanical Engineer,Globex Inc,"Hyderabad, Telangana",8.6
CAND_0052370,0.6351,0.6999,0.4167,0.85,0.58,Operations Manager,Stark Industries,"Vizag, Andhra Pradesh",7.4
CAND_0090597,0.635,0.7246,0.4167,1.0,0.386,Civil Engineer,Dunder Mifflin,"Delhi, Delhi",5.2
CAND_0080549,0.635,0.7134,0.3333,1.0,0.51,Sales Executive,Acme Corp,"Bangalore, Karnataka",8.9
CAND_0010283,0.6349,0.7225,0.25,1.0,0.5975,AI Specialist,Saarthi.ai,"Mumbai, Maharashtra",5.3
CAND_0084584,0.6348,0.7412,0.4167,0.85,0.506,Operations Manager,Wayne Enterprises,"Gurgaon, Haryana",6.4
CAND_0047721,0.6348,0.7622,0.3333,0.85,0.5735,Senior Data Scientist,Microsoft,"Coimbatore, Tamil Nadu",7.0
CAND_0015528,0.6346,0.7521,0.25,0.85,0.6945,Applied ML Engineer,Krutrim,"Coimbatore, Tamil Nadu",7.4
CAND_0042284,0.6345,0.7058,0.25,1.0,0.625,Operations Manager,Wayne Enterprises,"Mumbai, Maharashtra",7.9
CAND_0064215,0.6345,0.7317,0.3333,1.0,0.4755,Civil Engineer,Dunder Mifflin,"Hyderabad, Telangana",8.7
CAND_0062124,0.6345,0.7148,0.4167,0.85,0.5505,HR Manager,Initech,"Kolkata, West Bengal",8.9
CAND_0053537,0.6344,0.7088,0.1667,1.0,0.723,Software Engineer,Stark Industries,"Hyderabad, Telangana",8.0
CAND_0089464,0.6343,0.7104,0.25,1.0,0.616,Data Engineer,Zoho,"Noida, Uttar Pradesh",6.1
CAND_0076156,0.6343,0.7261,0.3333,0.85,0.634,HR Manager,Globex Inc,"Coimbatore, Tamil Nadu",7.3
CAND_0034369,0.6342,0.7227,0.4167,1.0,0.3855,Project Manager,Globex Inc,"Noida, Uttar Pradesh",6.4
CAND_0096777,0.6342,0.7169,0.3333,1.0,0.5,Business Analyst,Pied Piper,"Hyderabad, Telangana",7.7
CAND_0061969,0.6342,0.765,0.1667,1.0,0.624,Senior Data Engineer,Swiggy,"Pune, Maharashtra",6.7
CAND_0086151,0.6342,0.7699,0.3333,0.85,0.557,Recommendation Systems Engineer,Wysa,"Vizag, Andhra Pradesh",7.7
CAND_0060538,0.6341,0.7474,0.25,1.0,0.55,ML Engineer,Verloop.io,"Pune, Maharashtra",5.2
CAND_0081086,0.6337,0.7637,0.25,1.0,0.5195,AI Specialist,Observe.AI,"Noida, Uttar Pradesh",5.2
CAND_0066652,0.6335,0.7138,0.3333,1.0,0.502,Graphic Designer,Initech,"Delhi, Delhi",5.1
CAND_0052706,0.6335,0.7526,0.25,0.85,0.688,AI Research Engineer,Swiggy,"Coimbatore, Tamil Nadu",5.1
CAND_0002631,0.6333,0.7044,0.4167,1.0,0.413,Operations Manager,Stark Industries,"Delhi, Delhi",5.6
CAND_0022108,0.6333,0.7067,0.3333,1.0,0.513,Graphic Designer,Acme Corp,"Delhi, Delhi",8.6
CAND_0055999,0.6333,0.7347,0.4167,0.85,0.51,Mechanical Engineer,Pied Piper,"Trivandrum, Kerala",7.8
CAND_0043637,0.6333,0.735,0.0833,1.0,0.776,Junior ML Engineer,Rephrase.ai,"Delhi, Delhi",5.5
CAND_0002120,0.6333,0.7537,0.3333,0.7,0.731,ML Engineer,HCL,Berlin,6.5
CAND_0068012,0.6332,0.7434,0.1667,1.0,0.6565,Junior ML Engineer,Vedantu,"Pune, Maharashtra",5.7
CAND_0063328,0.6332,0.7596,0.3333,0.8,0.62,Computer Vision Engineer,Ola,"Delhi, Delhi",4.6
CAND_0051747,0.6331,0.7051,0.4167,1.0,0.411,Business Analyst,Dunder Mifflin,"Bangalore, Karnataka",5.5
CAND_0067554,0.6331,0.7332,0.3333,1.0,0.466,Business Analyst,Wayne Enterprises,"Noida, Uttar Pradesh",5.4
CAND_0011476,0.6328,0.6948,0.4167,0.85,0.5775,Business Analyst,Initech,"Chennai, Tamil Nadu",7.8
CAND_0073883,0.6328,0.7212,0.25,0.85,0.7395,AI Specialist,Krutrim,"Chandigarh, Chandigarh",5.3
CAND_0037794,0.6328,0.7554,0.1667,1.0,0.6335,Senior Data Engineer,Mphasis,"Noida, Uttar Pradesh",7.4
CAND_0045475,0.6328,0.7568,0.25,0.8,0.727,ML Engineer,Genpact AI,"Delhi, Delhi",4.9
CAND_0067453,0.6327,0.7227,0.4167,0.85,0.528,Content Writer,Hooli,"Ahmedabad, Gujarat",5.8
CAND_0045613,0.6327,0.7386,0.4167,0.85,0.5,Computer Vision Engineer,Saarthi.ai,"Kolkata, West Bengal",5.0
CAND_0030686,0.6325,0.7076,0.4167,1.0,0.403,Project Manager,Dunder Mifflin,"Hyderabad, Telangana",8.0
CAND_0028932,0.6325,0.7166,0.3333,1.0,0.492,Operations Manager,Wayne Enterprises,"Mumbai, Maharashtra",5.2
CAND_0022484,0.6324,0.6988,0.3333,0.8,0.7225,Mechanical Engineer,Dunder Mifflin,"Noida, Uttar Pradesh",4.1
CAND_0092182,0.6324,0.7117,0.3333,0.85,0.65,Project Manager,Dunder Mifflin,"Jaipur, Rajasthan",8.0
CAND_0052431,0.6324,0.7272,0.25,0.85,0.727,ML Engineer,Swiggy,"Ahmedabad, Gujarat",5.3
CAND_0018234,0.6323,0.6967,0.3333,1.0,0.5255,Civil Engineer,Acme Corp,"Delhi, Delhi",7.5
CAND_0058340,0.6323,0.6886,0.4167,0.85,0.5855,Sales Executive,Stark Industries,"Trivandrum, Kerala",8.2
CAND_0080653,0.6323,0.7362,0.1667,1.0,0.6645,Senior Data Engineer,Vedantu,"Mumbai, Maharashtra",5.4
CAND_0017590,0.6323,0.7497,0.25,0.85,0.687,AI Research Engineer,Genpact AI,"Kolkata, West Bengal",5.1
CAND_0064618,0.6322,0.7005,0.4167,0.85,0.5645,Project Manager,Initech,"Bhubaneswar, Odisha",5.7
CAND_0046698,0.6322,0.7078,0.25,1.0,0.61,Graphic Designer,Dunder Mifflin,"Pune, Maharashtra",7.0
CAND_0090584,0.6322,0.7396,0.25,1.0,0.554,ML Engineer,Flipkart,"Pune, Maharashtra",5.1
CAND_0048238,0.6319,0.7204,0.3333,1.0,0.482,Graphic Designer,Globex Inc,"Noida, Uttar Pradesh",7.7
CAND_0094686,0.6319,0.7247,0.4167,0.85,0.5205,Business Analyst,Initech,"Bhubaneswar, Odisha",6.7
CAND_0026791,0.6318,0.7299,0.4167,0.85,0.511,Content Writer,Hooli,"Gurgaon, Haryana",5.7
CAND_0005269,0.6318,0.7922,0.25,0.85,0.61,Senior Software Engineer (ML),Sarvam AI,"Kochi, Kerala",6.1
CAND_0084786,0.6316,0.708,0.4167,1.0,0.398,Marketing Manager,Hooli,"Pune, Maharashtra",6.3
CAND_0090361,0.6316,0.7459,0.4167,0.85,0.482,Customer Support,Acme Corp,"Kochi, Kerala",8.8
CAND_0018525,0.6315,0.6893,0.4167,1.0,0.4305,HR Manager,Initech,"Delhi, Delhi",6.9
CAND_0082963,0.6315,0.7127,0.4167,0.85,0.5395,Project Manager,Initech,"Trivandrum, Kerala",7.6
CAND_0078514,0.6313,0.742,0.1667,1.0,0.6495,Software Engineer,Vedantu,"Hyderabad, Telangana",5.0
CAND_0008239,0.6313,0.7863,0.3333,0.65,0.714,AI Engineer,Apple,"Jaipur, Rajasthan",4.0
CAND_0089211,0.6312,0.737,0.3333,0.8,0.6495,AI Specialist,Yellow.ai,"Noida, Uttar Pradesh",4.4
CAND_0087783,0.6312,0.7883,0.3333,0.85,0.51,Senior Software Engineer (ML),Meesho,"Coimbatore, Tamil Nadu",6.7
CAND_0042596,0.6311,0.7109,0.25,0.85,0.749,Analytics Engineer,Dream11,"Ahmedabad, Gujarat",5.2
CAND_0011787,0.631,0.7061,0.3333,1.0,0.5025,Civil Engineer,Wayne Enterprises,"Bangalore, Karnataka",5.6
CAND_0006521,0.631,0.7213,0.3333,1.0,0.476,Sales Executive,Wayne Enterprises,"Noida, Uttar Pradesh",7.1
CAND_0096916,0.631,0.7073,0.25,1.0,0.6045,Software Engineer,Pied Piper,"Pune, Maharashtra",6.3
CAND_0029047,0.6309,0.6906,0.4167,0.85,0.575,Content Writer,Acme Corp,"Vizag, Andhra Pradesh",5.9
CAND_0061738,0.6308,0.668,0.25,1.0,0.6725,.NET Developer,Stark Industries,"Bangalore, Karnataka",5.1
CAND_0062751,0.6308,0.7202,0.4167,0.8,0.573,Mechanical Engineer,Acme Corp,"Delhi, Delhi",9.7
CAND_0027801,0.6308,0.7605,0.1667,1.0,0.6145,NLP Engineer,InMobi,"Hyderabad, Telangana",7.4
CAND_0060835,0.6307,0.7696,0.1667,1.0,0.5985,Senior Software Engineer (ML),Sarvam AI,"Bangalore, Karnataka",6.6
CAND_0021146,0.6306,0.6953,0.4167,1.0,0.4155,Graphic Designer,Stark Industries,"Mumbai, Maharashtra",8.4
CAND_0041225,0.6305,0.687,0.25,1.0,0.6375,Backend Engineer,HCL,"Mumbai, Maharashtra",7.4
CAND_0075279,0.6303,0.7316,0.4167,0.8,0.5505,Content Writer,Acme Corp,"Delhi, Delhi",10.7
CAND_0002389,0.6302,0.7138,0.25,1.0,0.5895,Analytics Engineer,Acme Corp,"Noida, Uttar Pradesh",5.3
CAND_0010685,0.6302,0.7534,0.25,0.85,0.67,NLP Engineer,Rephrase.ai,"Kolkata, West Bengal",6.7
CAND_0019504,0.6301,0.7098,0.25,1.0,0.596,Senior Software Engineer,Flipkart,"Noida, Uttar Pradesh",5.8
CAND_0003977,0.6301,0.7923,0.3333,0.8,0.5475,Recommendation Systems Engineer,Google,"Delhi, Delhi",4.6
CAND_0055335,0.63,0.7307,0.3333,1.0,0.4545,Customer Support,Pied Piper,"Delhi, Delhi",7.2
CAND_0070225,0.63,0.7392,0.3333,0.85,0.59,ML Engineer,Swiggy,"Kolkata, West Bengal",6.0
CAND_0074486,0.63,0.746,0.1667,1.0,0.636,Computer Vision Engineer,Nykaa,"Noida, Uttar Pradesh",5.5
CAND_0028551,0.6299,0.7109,0.3333,1.0,0.489,Sales Executive,Wayne Enterprises,"Hyderabad, Telangana",7.6
CAND_0017185,0.6299,0.7333,0.4167,0.85,0.4955,Civil Engineer,Wayne Enterprises,"Chandigarh, Chandigarh",7.7
CAND_0013665,0.6298,0.7739,0.1667,0.85,0.7365,Senior Software Engineer (ML),InMobi,"Trivandrum, Kerala",5.2
CAND_0054394,0.6298,0.7765,0.1667,0.8,0.7815,Recommendation Systems Engineer,PharmEasy,"Pune, Maharashtra",4.1
CAND_0066610,0.6297,0.7235,0.25,1.0,0.57,Software Engineer,Tech Mahindra,"Pune, Maharashtra",6.1
CAND_0066179,0.6297,0.7614,0.25,0.8,0.7035,Senior Software Engineer,Vedantu,"Pune, Maharashtra",4.2
CAND_0035477,0.6296,0.7327,0.4167,0.85,0.495,Customer Support,Globex Inc,"Trivandrum, Kerala",5.9
CAND_0072348,0.6296,0.7546,0.25,1.0,0.515,Senior Data Engineer,Freshworks,"Delhi, Delhi",5.8
CAND_0044091,0.6295,0.7225,0.3333,0.85,0.6165,ML Engineer,Vedantu,"Indore, Madhya Pradesh",6.5
CAND_0018549,0.6295,0.7851,0.1667,0.85,0.715,Recommendation Systems Engineer,Uber,"Coimbatore, Tamil Nadu",6.8
CAND_0049561,0.6294,0.7196,0.3333,1.0,0.471,Business Analyst,Globex Inc,"Noida, Uttar Pradesh",6.7
CAND_0088441,0.6294,0.7606,0.25,0.85,0.6535,AI Specialist,Sarvam AI,"Coimbatore, Tamil Nadu",6.5
CAND_0061649,0.6293,0.7111,0.3333,1.0,0.4855,Business Analyst,Initech,"Bangalore, Karnataka",7.2
CAND_0062462,0.6293,0.733,0.25,1.0,0.551,Computer Vision Engineer,Tech Mahindra,"Noida, Uttar Pradesh",5.0
CAND_0003841,0.6293,0.7304,0.1667,1.0,0.66,ML Engineer,Tech Mahindra,"Pune, Maharashtra",5.0
CAND_0062707,0.6293,0.7591,0.3333,0.85,0.5515,Senior Software Engineer (ML),Locobuzz,"Kolkata, West Bengal",5.6
CAND_0076251,0.6293,0.7856,0.25,0.85,0.609,Search Engineer,Haptik,"Bhubaneswar, Odisha",7.6
CAND_0045328,0.6292,0.6687,0.3333,1.0,0.559,.NET Developer,Mphasis,"Bangalore, Karnataka",8.8
CAND_0034613,0.6292,0.6925,0.4167,0.85,0.563,Mechanical Engineer,Hooli,"Ahmedabad, Gujarat",7.5
CAND_0042565,0.6292,0.7143,0.25,1.0,0.5835,Analytics Engineer,PhonePe,"Mumbai, Maharashtra",5.1
CAND_0012411,0.6291,0.7074,0.4167,0.85,0.5365,Content Writer,Pied Piper,"Indore, Madhya Pradesh",6.0
CAND_0045094,0.6291,0.7262,0.3333,0.85,0.608,Accountant,Initech,"Ahmedabad, Gujarat",8.8
CAND_0047327,0.629,0.7218,0.3333,0.85,0.615,Junior ML Engineer,Vedantu,"Gurgaon, Haryana",5.0
CAND_0005895,0.6289,0.7187,0.25,1.0,0.574,Analytics Engineer,PharmEasy,"Hyderabad, Telangana",5.5
CAND_0002793,0.6288,0.7432,0.25,0.85,0.681,AI Specialist,Meesho,"Trivandrum, Kerala",5.5
CAND_0054123,0.6287,0.7752,0.3333,0.65,0.72,Applied ML Engineer,Meta,"Gurgaon, Haryana",4.7
